Sehir,Sube_Adi,Adres,Place_ID
İzmir,DeFacto Outlet,"Binbaşı Reşatbey, Akçay Cd. No:35, 35410 Gaziemir/İzmir, Türkiye",ChIJ_4B6UQTfuxQRDEeb4BKEOaU
İzmir,DeFacto,"Yeşilova Mah. 4174. Sok. Point Bornova AVM, No: 4, 35080 Bornova/İzmir, Türkiye",ChIJMwwWyOdiuRQR1ZxLrLWyKRE
İzmir,DeFacto,"Çetin Emeç, Kıvanç Sok Selway Outlet Alışveriş Merkezi No:105 No: 80, 35330 Balçova/İzmir, Türkiye",ChIJf-Bi5yjcuxQRfiQK6KNkIFo
İzmir,DeFacto,"Konak, Anafartalar Cd. No:28, 35250 Konak/İzmir, Türkiye",ChIJXSNxYhfZuxQR_Wrd94lhTmo
İzmir,DeFacto,"Beyazevler, Akçay Cd. No:012, 35410 Gaziemir/İzmir, Türkiye",ChIJOcX-0rbfuxQRstMXsQre5dc
İzmir,DeFacto,"Westpark AVM, R. Şevket İnce, 2148/9. Sok No: 1 D:1B24, 35540 Bayraklı/İzmir, Türkiye",ChIJ39Ctz2B9uRQRc7iCwyduDZI
İzmir,DeFacto,"Efeler, Menderes Cd. No:189, 35380 Buca/İzmir, Türkiye",ChIJxTPeDrTYuxQR0im9CZklRoY
İzmir,DeFacto,"Donanmacı, Kemal Paşa Cd. No: 125, 35580 Karşıyaka/İzmir, Türkiye",ChIJo2_SSMjZuxQRGYtFgblTmks
İzmir,DeFacto,"Mavibahçe AVM, Mavişehir, Caher Dudayev Blv No:40 D:215, 35540 Karşıyaka/İzmir, Türkiye",ChIJt6qqqpPZuxQRncyAffjp3ac
İzmir,DeFacto,"Köyiçi, Anadolu Cd. No:788/1, 35640 Çiğli/İzmir, Türkiye",ChIJrfoze6bQuxQRhlWrDN7o_1E
İzmir,DeFacto,"Ataşehir Mh, 8280. Sk. No:40, 35620 Çiğli/İzmir, Türkiye",ChIJIRgYMw3auxQR8TMeUi0__1Q
İzmir,DeFacto,"Beyazevler, Optimum Outlet Alışveriş Merkezi Numara: ZK - 012, 35410 Gaziemir/İzmir, Türkiye",ChIJq6qqqtrfuxQRXehO1yj68Lo
İzmir,DeFacto,"Kasımpaşa Mah, Atatürk Bulv, Çavdar Sk. No: 1, 35660 Menemen/İzmir, Türkiye",ChIJZ_XB5HvTuxQRdfjFDxJdzrk
İzmir,Defacto Mağazası,"Org. Nafiz Gürman, 35510 Bayraklı/İzmir, Türkiye",ChIJMwTNPwDXuxQRHD_V8C19pRE
Kars,DeFacto,"Ortakapı, Faikbey Cd. No: 86, 36000 Kars Merkez/Kars, Türkiye",ChIJ0Uk5bNuOaUARwqmIN02ggHs
Kastamonu,DeFacto,"Aktekke, Yalçın Cd. 8/A, 37200 Merkez/Kastamonu Merkez/Kastamonu Merkez/Kastamonu, Türkiye",ChIJGXK1lqjwhEARNQrX27OzM-k
Kayseri,DeFacto,"Şeker Mah. Meysu Outlet No: 364, Osman Kavuncu Blv., 38080 Kocasinan/Kayseri, Türkiye",ChIJWadgeQQQKxURuCSpU6o3oRI
Kayseri,DeFacto,"2 Alparsalan Mah Org. Eşref Bitlis Bulv, Alpaslan, Park AVM 10/201, 38030 Melikgazi/Kayseri, Türkiye",ChIJ53i8sl4SKxURfc4JI-NXCWw
Kayseri,DeFacto,"Almer AVM, Gevhernesibe, İstasyon Cd. Numara: 3 Z03, 38010 Kocasinan/Kayseri, Türkiye",ChIJwZ6ICngTKxURZu4zWOs_K9w
Kayseri,DeFacto,"Hunat, Sivas Blv. 24/1, 38030 Melikgazi/Kayseri, Türkiye",ChIJz-W3phMSKxURwqPNDSvC4Uw
Kayseri,DeFacto,"Oymaağaç Mah. S.S. Erciyes Küçük San.Sit. Yapi kooperatifi 5062. Cad Kumsmall AVM No: 59/A, 38090 Kocasinan/Kayseri, Türkiye",ChIJ63uJ1TMRKxUR6SY8ykaXYvE
Kayseri,Defacto Kayseri,"Cumhuriyet, Millet Cd. No:15, 38050 Melikgazi/Kayseri, Türkiye",ChIJHR3qZg8SKxURicGxOeudnKc
Kırklareli,DeFacto,"Karacaibrahim, Fevzi Çakmak Blv. No: 8, 39010 Kırklareli Merkez/Kırklareli, Türkiye",ChIJTZyuEy9Tp0ARoX4Rxsc3HtQ
Kırşehir,DeFacto,"Kuşdilli, Terme Cd. No:38 D:E, 40100 Kırşehir Merkez/Kırşehir, Türkiye",ChIJK8MKJsxy1RQR7FpZ9XscIHs
Kocaeli,DeFacto,"Ömerağa, İstiklal Cd. No:96, 41300 İzmit/Kocaeli, Türkiye",ChIJ-cyUzIFFyxQRZEkg4PRbyBU
Kocaeli,DeFacto,"Ömerağa, Cumhuriyet Cd. No: 104, 41300 İzmit/Kocaeli, Türkiye",ChIJ3yp4w4FFyxQR0eCDIsoxW_c
Kocaeli,DeFacto Outlet,"Sanayi, Ömer Türkçakal Blv. No:7, 41040 İzmit/Kocaeli, Türkiye",ChIJx150I2FFyxQRDk22j65PbP0
Kocaeli,DeFacto,"Merkez, Amiral Sağlam Cd. No: 6, 41950 Gölcük/Kocaeli, Türkiye",ChIJ27k7s81AyxQRTNiP3iOrfJk
Kocaeli,DeFacto,"Ovacık Mah D-100 Karayolu Üzeri Symbol Kocaeli AVM D:34/GF-10B, 41140 Başiskele/Kocaeli, Türkiye",ChIJK3YccANQyxQRmWHISn5l8qg
Kocaeli,DeFacto,"Tatlıkuyu Mah. Güney Yanyol Cad. Gebze Center AVM No: 310 Kat: 1 Daire: 310, 41400 Gebze/Kocaeli, Türkiye",ChIJEzxVmvQgyxQRKa5TVX7W46I
Kocaeli,DeFacto,"Outlet Center, Sanayi, Ömer Türkçakal Blv. C Blok Numara: 8C-101, 41040 İzmit/Kocaeli, Türkiye",ChIJcxqJBGlFyxQRV2e3unkSNVo
Kocaeli,DeFacto,"28 Haziran, Gölcü Önü Meydanı No:14, 41060 Gebze/Kocaeli (Izmit), Türkiye",ChIJNWiF-ZRPyxQRlLV3tJ5Iz_k
Konya,DeFacto,"Bedir Mah. Ataseven Cad. Kentplaza Alışveriş Merkezi No: 2 D: 118, 42100 Selçuklu/Konya, Türkiye",ChIJIVNxdoGP0BQRKeSxmGACItE
Konya,DeFacto,"Kule Site Alışveriş Merkezi, Musalla Bağları, Kule Cd. No: 8, 42060 Selçuklu/Konya, Türkiye",ChIJQ-5ty3eF0BQRALiGypLY3sk
Konya,DeFacto,"Aziziye, Mevlana Cd. No: 59 Z01, 42030 Karatay/Konya, Türkiye",ChIJgV0boAOF0BQRFjDYIe1bRPk
Konya,DeFacto,"Yazır Doçent Doktor Halil Ürün Caddesi No:22 D:Mağaza 63 - B, 42250 Selçuklu/Konya, Türkiye",ChIJLXR5DFmO0BQRQakE5rpiX-w
Konya,DeFacto,"Karaciğan Mahallesi Ankara Caddesi Numara: 72-Z06, Karatay/Konya, Türkiye",ChIJAQAADHGF0BQRKTgoKMmICcs
Konya,DeFacto,"Beyhekim Mah, Kazım Karabekir Cd. No: 26/A, 42130 Selçuklu/Konya, Türkiye",ChIJOTVNXamF0BQRw-BfbzUYGe4
Konya,DeFacto,"Konya Novada, Sancak, Dr. Sadık Ahmet Cd., 42250 Selçuklu/Konya, Türkiye",ChIJuyLSWT2O0BQRaKMKgvGJ14M
Kütahya,DeFacto,"Akkent, Kütahya-Eskişehir Karayolu 1. Km. Sera Kütahya D:1, 43100 Merkez/Kütahya Merkez/Kütahya, Türkiye",ChIJJeksWmBIyRQRIKDO2fsgmFI
Kütahya,DeFacto,"Alipaşa, Cumhuriyet Cd. No: 52, 43020 Kütahya Merkez/Kütahya, Türkiye",ChIJxY5jKAlIyRQRkMbQxiQiof8
Malatya,DeFacto,"İnönü Mah. Inönü Cad MalatyaPark Alışveriş Merkezi No: 192 Kat: Zemin Daire: Z56A-Z70-Z69, 44100 Yeşilyurt/Malatya, Türkiye",ChIJE_CfPa42dkARxW1zpGGJCek
Malatya,DeFacto,"Merkez Beydağı, İnönü, İnönü Cd. Malatya Park AVM No: 178-Z40, Yeşilyurt/Malatya, Türkiye",ChIJAQAAACkxdkARMeFbjWWLp0U
Malatya,DeFacto,"B.Hüseyinbey Mah, Atatürk Cd. No: 31-1, 44100 Battalgazi/Malatya, Türkiye",ChIJo-ftDsE2dkARmK_Un3IeF6M
Malatya,DeFacto,"Çamurlu, Buhara Bulvarı No: 1 Z06, 44320 Battalgazi/Malatya, Türkiye",ChIJ6ViBwwU3dkARHp0ieu19r4Q
Malatya,DeFacto,"Merkez Beydağı, Atatürk Cd. No:31, 44100 Battalgazi/Malatya, Türkiye",ChIJo-ftDsE2dkARUrnbOVbGRFk
Manisa,DeFacto,"1. Anafartalar, Mustafa Kemal Paşa Cd. No:36/A, 45020 Şehzadeler/Manisa, Türkiye",ChIJYaUnQGucuRQRtDRh0Ks7moE
Manisa,DeFacto,"Laleli Ali Rıza Efendi Caddesi, AVM No:4 D:127, 45030 Merkez/Manisa, Türkiye",ChIJYf3gjPKcuRQRB9ySmONldqs
Kahramanmaraş,DeFacto,"Şazi Bey, Haydar Aliyev Blv. Piazza AVM No:3 No: 3 Daire: 224, 46040 Shawnee Mission/Onikişubat/Kahramanmaraş, Türkiye",ChIJt4yFdqXdLRUR5V-TFVI7wXE
Muğla,DeFacto,"Emirbeyazıt Mah Uğur Mumcu Bulv. 28. Sok, Rüya Park AVM No:14, 48050 Menteşe/Muğla, Türkiye",ChIJcwzld0ByvxQRQj4Y3iK36sQ
Muş,DeFacto,"D: 1, Hürriyet, Atatürk Blv. No:125, 49000 Merkez/Muş Merkez/Muş, Türkiye",ChIJ5dLxpPLlckARXcdLS7Zp4Ug
Nevşehir,DeFacto,"Nissara AVM, Yeni, Milli İrade Cad No: 2 Daire: 37, 50160 Nevşehir Merkez/Nevşehir, Türkiye",ChIJYeo0evxvKhURD5LcAh2Y5pU
Nevşehir,DeFacto,"Bahçelievler, Mustafa Parmaksız Cd. No:56, 50200 Nevşehir Merkez/Nevşehir, Türkiye",ChIJ813nPkduKhURkc0fGbK4AhE
Niğde,DeFacto,"Kale, Dr. Hüseyin Ülkü Cd. Niğde Park Blok No: 29 Daire: 1, 51100 Niğde Merkez/Niğde, Türkiye",ChIJK-NMG-vnKRURSqVUqgj-17g
Ordu,DeFacto,"Şarkiye, Cumhuriyet Cd. 26/A, 52000 Altınordu/Ordu, Türkiye",ChIJwRfFSTYgY0ARIRCrOQIfelk
Ordu,DeFacto,"Şarkiye, Kazım Karabekir Cd. No:46 No: 40, 52000 Ordu Merkez/Ordu, Türkiye",ChIJ21xMWTYgY0ARLaHrzxYK7nY
Ordu,DeFacto,"Şarkiye, Süleyman Felek Cd. No:110, 52000 Ordu Merkez/Ordu, Türkiye",ChIJFZofFzYgY0ARxRDSFLgSfuU
Rize,DeFacto,"Müftü Mah. Atatürk Cad. Şimal AVM No: 548/29, 53020 Rize Merkez/Rize, Türkiye",ChIJf5ZNUlt7ZkARoEmjBtOvQ_E
Rize,DeFacto,"Tophane, Cumhuriyet Cd. No: 192, 53020 Rize Merkez/Rize, Türkiye",ChIJO-gnYFllZkAR_ow9lrlm35w
Sakarya,DeFacto,"Erenler, Sakarya Cd No:324, 54200 Erenler/Sakarya, Türkiye",ChIJt3mPvHKzzBQRj7MuuGHroGY
Sakarya,DeFacto,"Semerciler, Çark Cd. No:17, 54100 Adapazarı/Sakarya, Türkiye",ChIJw_KzIS2zzBQR8WkJ-WAiDUI
Sakarya,DeFacto,"Arabacıalanı, 54. Cd No:3, 54050 Serdivan/Sakarya, Türkiye",ChIJLbfiRruzzBQRxzJjCN_vZiw
Sakarya,DeFacto,"Arabacıalanı, Eski Kazım Paşa Cd No:14, 54050 Serdivan/Sakarya, Türkiye",ChIJix3nX9CyzBQR-MQSrtgOMFQ
Sakarya,DeFacto,"Arabacıalanı Mah. Mehmet Akif Ersoy Cad Serdivan Alışveriş Merkezi No: 49 Kat: 1, 54050 Serdivan/Sakarya, Türkiye",ChIJOTGBELiyzBQRHQA6nL0XZhs
Samsun,DeFacto,"İlyasköy Mah. 19 Mayıs Bulv Bulvar AVM No: G-06A-F-08A-SF-08A Kat: Zemin, 55030 İlkadım/Samsun, Türkiye",ChIJRzGEdrh3iEARhk_wbnLkJWM
Samsun,DeFacto,"Yenimahalle, Çarşamba Cd. Piazza Alışveriş Merkezi No: 52 Kat: 2 Daire: 12, 55080 Canik/Samsun, Türkiye",ChIJH5wJ_zl2iEARbXkZZH7YwhM
Samsun,DeFacto,"No:, Kale, Gazi Cd. No:56, 55030 İlkadım/Samsun, Türkiye",ChIJRQNSxLh3iEARAHrPiH6Oqhc
Siirt,DeFacto,"Yeni, Cengiz Topel Cd. Andera Park AVM No: 69/1, 56100 Siirt Merkez/Siirt, Türkiye",ChIJc0KXt8CHDEARdEFm9ugBxnY
Sivas,DeFacto,"Gültepe, Farabi Cd. No:22, 58010 Merkez/Sivas, Türkiye",ChIJk7yfDFqrfkAR2Os6zU_T1v8
Sivas,DeFacto,"Örtülüpınar Mah. İnönü Bulv. Kitapçı Apt. No: 18/B, 58000 Merkez/Sivas, Türkiye",ChIJ-VwFzSSrfkAR8b040hLwfJc
Tekirdağ,DeFacto,"Aydoğdu Mah. Hükümet Cad Tekira AVM No: 248A Kat: Zemin Daire: 35A, 59100 Süleymanpaşa/Tekirdağ, Türkiye",ChIJmb0Da4CKtBQRAU_be-osYME
Trabzon,DeFacto,"Gazipaşa, Uzun Sk. No: 9/A, 61050 Ortahisar/Trabzon, Türkiye",ChIJL2_MQ0Q8ZEARQ71PvvOpUFw
Trabzon,DeFacto,"Kemerkaya Mah, Boztepe, Kunduracılar Cd. Beşer Sok No: 4, 61050 Merkez/Trabzon, Türkiye",ChIJpTMan0U8ZEARw1H6vO5-EWE
Şanlıurfa,DeFacto,"Esentepe Mah. Osmangazi Cad. Urfa City Alışveriş Merkezi No: 19 Daire: 1, 63320 Karaköprü/Şanlıurfa, Türkiye",ChIJe-2ihD1wNBURG-0UkSM96vE
Şanlıurfa,DeFacto,"Bamyasuyu Mah 147. Sokak Novada Park Şanlıurfa Alışveriş Merkezi No:5 D:BF01-CF33-FF1-23, 63040 Haliliye/Şanlıurfa, Türkiye",ChIJ0QnQA7RxNBURlIMBmsPm3fY
Şanlıurfa,DeFacto,"Karakoyunlu 11 Nisan Fuar Caddesi No:42 D:AZK - 030, 63200 Merkez/Şanlıurfa, Türkiye",ChIJc1XoKp5xNBURyMv8cuMZeHU
Uşak,DeFacto,"Durak, Fatih Cd. No:2/104, 64000 Merkez/Uşak, Türkiye",ChIJvTmWs8R_yBQRSvV5bDX0iu0
Uşak,DeFacto,"Sarayaltı, Gazi Blv. Festiva AVM No: 173 Daire: 11-12-13, 64200 Merkez/Uşak, Türkiye",ChIJ1U-sC2CAyBQRdIdRwoWcmhs
Van,DeFacto,"Bahçıvan Mah. 1771. Sok, Merkez, Kazım Karabekir Blv. No: 27, 65100 Van Merkez/Van, Türkiye",ChIJmZZwlmpwEkARo22YKvVlKN0
Van,DeFacto,"Şerefiye Cumhuriyet Bulv 87 / EU, 65040 İpekyolu/Van, Türkiye",ChIJoerqXkBwEkARMCGpd3MP_KM
Van,DeFacto,"Serhat Mah. Van Alışveriş Merkezi No: 147 Daire: 8, İpekyolu, Van, 65100 İpekyolu/Van, Türkiye",ChIJWxLAR0RwEkAR-ckFvvlDE1c
Yozgat,DeFacto,"Fatih, Adnan Menderes Blv. No:184A, 66100 Yozgat Merkez/Yozgat, Türkiye",ChIJW90xNadwgEARm-PDxNSkp4M
Zonguldak,DeFacto,"Mithatpaşa, Gazi Paşa Cd. No:57, 67100 Zonguldak Merkez/Zonguldak, Türkiye",ChIJISXwdXt8nEARwZmiJheVFbM
Aksaray,DeFacto,"Aksaray, Langa Bostanları Sk. No: 2, 34096 Fatih/İstanbul, Türkiye",ChIJ0Q_Maom5yhQRvMvX0fDeG_Y
Aksaray,DeFacto,"Kılıçaslan, Atatürk Blv. No:106C, 68100 Aksaray Merkez/Aksaray, Türkiye",ChIJfxRkG066yhQRsRvMHSX0KYs
Karaman,DeFacto,"Karaman Park AVM No:, Fatih, 1979. Sok D:3, 70110 Karaman Merkez/Karaman, Türkiye",ChIJ2U1uejCN2RQR3O-baBc0Ekc
Kırıkkale,DeFacto,"Fabrikalar Mah. Hürriyet Cad. 4. Sok Altunbilekler Alışveriş Merkezi No: 7/R Daire: 25A, 71200 Kırıkkale Merkez/Kırıkkale, Türkiye",ChIJP4VKmaDfgUARB5ybIh608IQ
Kırıkkale,DeFacto,"Bayraktepe, Bağdat Cad Podium Alışveriş Merkezi No: 6 Kat: 1 Daire: Z/53, 71450 Yahşihan/Kırıkkale, Türkiye",ChIJyxgorsffgUARG1WbxbMUChQ
Şırnak,Defacto Mavis Store,"No:, Şah, Sanayi Cd. No:24, 73200 Cizre/Şırnak, Türkiye",ChIJfz53ZgNkCUARhFeS2mPxHHw
Şırnak,Lcwaikiki Lufian mavi Loft Defacto,"Aydınlıkevler, 73000 Şırnak Merkez/Şırnak, Türkiye",ChIJI0YFJgBVCUARdLTTKcaSWzg
Bartın,Defacto,"Kırtepe, Tersane Cd., 74100 Bartın Merkez/Bartın, Türkiye",ChIJeXhfIW5zm0ARQi70DJ4K5ZA
Bartın,Defacto,"Kemer Köprü, Şadırvan Cd. 20 A, 74100 Bartın Merkez/Bartın, Türkiye",ChIJ1SFBeDFym0ARywLPBX6hfkk
Yalova,DeFacto,"Rüstem Paşa, Gazi Paşa Cd. No:2/3, 77200 Yalova Merkez/Yalova, Türkiye",ChIJ-eMLiS3lyhQRjjlynEu-BZs
Karabük,DeFacto,"Bayır, Kıbrıs Şehitleri Cd. No:20, 78030 Merkez/Karabük, Türkiye",ChIJ7SQKVNKsnEARrm9HZDrM9Vo
Osmaniye,DeFacto,"Adnan Menderes, Park 328 Alisveris Merkezi No: 17 Daire: Z48, 80010 Osmaniye Merkez/Osmaniye, Türkiye",ChIJM6XrSbwhLxURGtBqeYFndmY
Düzce,DeFacto,"Kültür Mah, Merkez, İstanbul Cd. Krem Park Alışveriş Merkezi No:116, 81010 Düzce, Türkiye",ChIJsQN-BFl1nUARJMXLYi4k1j8
Düzce,DeFacto,"Merkez, İstanbul Cd. No:98, 81600 Düzce, Türkiye",ChIJryaZ_1p1nUARROebaVx-WmM
